order_id,order_date,customer_id,product_name,category,region,country,quantity,unit_price,discount,total_sales
ORD05955,15-10-2023,CUST8233,Monitor,Electronics,West,Canada,2,209.76,0.2,335.62
ORD05956,03-12-2024,CUST3039,Tablet,Electronics,East,Australia,4,1199.17,0.1,4317.01
ORD05957,16-08-2024,CUST9186,Keyboard,Accessories,South,Canada,2,783.86,0.05,1489.33
ORD05958,07-06-2024,CUST6258,Smartwatch,Wearables,North,Canada,1,869.48,0.15,739.06
ORD05959,14-12-2023,CUST5860,Monitor,Electronics,North,Australia,3,256.69,0.15,654.56
ORD05960,03-05-2023,CUST8713,Headphones,Accessories,North,Canada,2,877.72,0.05,1667.67
ORD05961,05-02-2023,CUST9142,Headphones,Accessories,South,Canada,1,444.19,0.2,355.35
ORD05962,09-11-2023,CUST4126,Keyboard,Accessories,North,Canada,2,236.97,0.15,402.85
ORD05963,05-02-2023,CUST3934,Printer,Office,West,Germany,3,1267.11,0.1,3421.2
ORD05964,04-02-2023,CUST2845,Printer,Office,West,Canada,1,370.55,0.1,333.5
ORD05965,18-07-2023,CUST2591,Mouse,Accessories,West,India,2,52.31,0,104.62
ORD05966,15-05-2024,CUST6978,Smartwatch,Wearables,West,USA,4,586.79,0.05,2229.8
ORD05967,07-05-2023,CUST6209,Headphones,Accessories,North,India,2,885.68,0.1,1594.22
ORD05968,31-08-2024,CUST8317,Tablet,Electronics,West,India,4,1382.35,0.05,5252.93
ORD05969,18-05-2023,CUST7795,Mouse,Accessories,West,Canada,2,1074.51,0,2149.02
ORD05970,15-03-2023,CUST3097,Headphones,Accessories,West,Australia,3,1453.49,0.05,4142.45
ORD05971,20-01-2024,CUST1298,Camera,Electronics,West,Australia,2,988.19,0.15,1679.92
ORD05972,07-09-2024,CUST6057,Smartphone,Electronics,South,Germany,3,1126.58,0.05,3210.75
ORD05973,13-01-2023,CUST9640,Smartphone,Electronics,East,USA,4,775.96,0.05,2948.65
ORD05974,23-06-2024,CUST3642,Printer,Office,West,India,2,22.87,0.15,38.88
ORD05975,08-09-2023,CUST5983,Headphones,Accessories,South,Australia,1,1383.93,0.2,1107.14
ORD05976,30-06-2024,CUST1259,Smartwatch,Wearables,East,UK,2,267.95,0.1,482.31
ORD05977,22-03-2023,CUST6178,Keyboard,Accessories,East,UK,3,1438.66,0.1,3884.38
ORD05978,11-11-2023,CUST8541,Keyboard,Accessories,North,Germany,2,1111.99,0.15,1890.38
ORD05979,09-01-2023,CUST9423,Laptop,Electronics,North,UK,1,296.29,0.1,266.66
ORD05980,10-11-2024,CUST3929,Tablet,Electronics,South,Australia,3,491.06,0.2,1178.54
ORD05981,05-06-2024,CUST8913,Camera,Electronics,North,Australia,2,1495.11,0.1,2691.2
ORD05982,26-12-2023,CUST4312,Monitor,Electronics,West,Germany,3,503.93,0.2,1209.43
ORD05983,16-01-2023,CUST6192,Tablet,Electronics,North,India,4,115.53,0.1,415.91
ORD05984,02-02-2023,CUST4671,Monitor,Electronics,South,UK,4,1244.03,0,4976.12
ORD05985,20-12-2024,CUST4383,Tablet,Electronics,East,UK,3,1285.69,0.05,3664.22
ORD05986,30-07-2023,CUST8010,Laptop,Electronics,East,UK,4,408.27,0,1633.08
ORD05987,18-11-2023,CUST5669,Monitor,Electronics,North,Germany,3,1465.71,0,4397.13
ORD05988,09-07-2023,CUST4086,Headphones,Accessories,East,Canada,2,1230.46,0.2,1968.74
ORD05989,17-02-2023,CUST7332,Monitor,Electronics,North,UK,4,1384.12,0,5536.48
ORD05990,04-01-2024,CUST8668,Camera,Electronics,East,USA,4,809.02,0,3236.08
ORD05991,13-06-2024,CUST3797,Mouse,Accessories,North,USA,4,124.02,0.1,446.47
ORD05992,31-07-2024,CUST4919,Laptop,Electronics,North,India,4,796.44,0,3185.76
ORD05993,27-05-2023,CUST9181,Headphones,Accessories,South,USA,1,137.55,0.15,116.92
ORD05994,29-09-2024,CUST4005,Monitor,Electronics,North,Australia,2,65.56,0.15,111.45
ORD05995,23-06-2024,CUST3370,Headphones,Accessories,East,Germany,3,1394.24,0.2,3346.18
ORD05996,27-10-2023,CUST5214,Smartwatch,Wearables,East,UK,1,548.23,0,548.23
ORD05997,13-11-2024,CUST4941,Keyboard,Accessories,North,Germany,2,669.99,0,1339.98
ORD05998,04-12-2024,CUST6552,Smartwatch,Wearables,South,Canada,4,585.96,0.05,2226.65
ORD05999,05-08-2023,CUST3422,Keyboard,Accessories,North,UK,3,1229.01,0.15,3133.98
ORD06000,27-03-2023,CUST7909,Camera,Electronics,South,UK,4,1103.8,0.15,3752.92
ORD06001,11-07-2024,CUST9033,Keyboard,Accessories,West,USA,2,1461.97,0.2,2339.15
ORD06002,02-01-2023,CUST1256,Tablet,Electronics,East,Canada,1,563.13,0.1,506.82
ORD06003,13-05-2024,CUST6700,Printer,Office,South,Australia,3,332.96,0.15,849.05
ORD06004,17-04-2023,CUST9674,Keyboard,Accessories,North,India,1,887.14,0.05,842.78
ORD06005,16-08-2023,CUST3063,Headphones,Accessories,West,USA,2,1288.94,0,2577.88
ORD06006,03-09-2023,CUST2821,Laptop,Electronics,West,UK,2,890.39,0.15,1513.66
ORD06007,15-07-2024,CUST5659,Headphones,Accessories,South,India,2,968.67,0.2,1549.87
ORD06008,19-03-2024,CUST3067,Printer,Office,East,Germany,1,1400.7,0.1,1260.63
ORD06009,15-11-2023,CUST6237,Monitor,Electronics,East,Germany,3,367.61,0,1102.83
ORD06010,03-02-2024,CUST1815,Laptop,Electronics,East,USA,2,1307.14,0,2614.28
ORD06011,14-07-2023,CUST6691,Mouse,Accessories,West,India,4,1342.41,0.2,4295.71
ORD06012,07-08-2024,CUST5991,Laptop,Electronics,East,Germany,2,291.76,0.1,525.17
ORD06013,06-05-2024,CUST7479,Monitor,Electronics,South,Canada,2,570.28,0,1140.56
ORD06014,28-12-2023,CUST6560,Monitor,Electronics,East,Australia,2,775.96,0,1551.92
ORD06015,28-09-2024,CUST1746,Headphones,Accessories,West,India,2,572.31,0.15,972.93
ORD06016,23-11-2024,CUST5310,Printer,Office,North,Australia,4,1372.6,0.1,4941.36
ORD06017,02-07-2024,CUST3876,Mouse,Accessories,South,Canada,2,1026.23,0.15,1744.59
ORD06018,12-01-2023,CUST6241,Smartphone,Electronics,West,Canada,4,869.75,0.2,2783.2
ORD06019,26-04-2024,CUST6669,Smartwatch,Wearables,North,Canada,3,1407.7,0.1,3800.79
ORD06020,24-11-2023,CUST4662,Camera,Electronics,North,Canada,4,614.69,0,2458.76
ORD06021,14-05-2024,CUST3911,Camera,Electronics,East,Australia,2,1384.18,0.2,2214.69
ORD06022,12-03-2023,CUST6980,Tablet,Electronics,East,Canada,2,149.61,0,299.22
ORD06023,11-09-2023,CUST9141,Printer,Office,North,India,2,806.42,0.05,1532.2
ORD06024,14-06-2023,CUST2897,Keyboard,Accessories,West,UK,4,910.42,0,3641.68
ORD06025,03-06-2024,CUST9130,Printer,Office,South,USA,1,293.99,0,293.99
ORD06026,26-05-2024,CUST5637,Tablet,Electronics,East,Australia,2,138.42,0,276.84
ORD06027,04-03-2023,CUST2622,Mouse,Accessories,North,UK,1,945.02,0.2,756.02
ORD06028,28-07-2024,CUST4069,Smartphone,Electronics,South,Australia,4,976.27,0.1,3514.57
ORD06029,09-05-2023,CUST5452,Smartphone,Electronics,North,Canada,3,1109.03,0.2,2661.67
ORD06030,06-09-2024,CUST6237,Smartwatch,Wearables,North,Australia,3,702.43,0,2107.29
ORD06031,13-08-2023,CUST4034,Printer,Office,South,Germany,2,1402.91,0.15,2384.95
ORD06032,30-11-2023,CUST6348,Smartwatch,Wearables,East,India,3,1060.06,0.05,3021.17
ORD06033,07-01-2023,CUST5223,Smartwatch,Wearables,North,Australia,3,956,0.2,2294.4
ORD06034,02-08-2023,CUST1246,Headphones,Accessories,East,Canada,1,1437.19,0.2,1149.75
ORD06035,15-12-2024,CUST6160,Smartwatch,Wearables,East,UK,2,1470.55,0.2,2352.88
ORD06036,18-07-2024,CUST3080,Monitor,Electronics,West,Australia,1,854.39,0.2,683.51
ORD06037,21-09-2024,CUST3735,Smartphone,Electronics,West,USA,4,1179.78,0.2,3775.3
ORD06038,03-08-2023,CUST2153,Keyboard,Accessories,West,UK,4,1431.11,0.1,5152
ORD06039,08-01-2023,CUST1402,Smartphone,Electronics,South,Australia,1,1229.31,0.1,1106.38
ORD06040,08-09-2024,CUST1980,Monitor,Electronics,North,Australia,4,1073.66,0,4294.64
ORD06041,08-10-2023,CUST9990,Keyboard,Accessories,East,Australia,1,578.54,0,578.54
ORD06042,29-12-2024,CUST7187,Headphones,Accessories,West,India,4,1338.63,0.15,4551.34
ORD06043,04-02-2024,CUST8909,Keyboard,Accessories,North,Australia,4,199.76,0.1,719.14
ORD06044,11-05-2023,CUST6529,Laptop,Electronics,South,UK,3,638.61,0.2,1532.66
ORD06045,23-06-2024,CUST7268,Tablet,Electronics,North,USA,2,1048.13,0.05,1991.45
ORD06046,14-08-2024,CUST6357,Smartwatch,Wearables,East,India,4,652.22,0.2,2087.1
ORD06047,18-12-2023,CUST6132,Camera,Electronics,South,UK,4,1311.85,0.15,4460.29
ORD06048,30-06-2023,CUST4122,Headphones,Accessories,West,USA,1,292.17,0.05,277.56
ORD06049,04-03-2024,CUST5073,Monitor,Electronics,East,Australia,1,1089.52,0.2,871.62
ORD06050,27-10-2023,CUST7051,Camera,Electronics,East,India,2,1106.04,0.15,1880.27
ORD06051,18-01-2024,CUST8954,Keyboard,Accessories,East,USA,1,945.7,0,945.7
ORD06052,25-09-2024,CUST2752,Monitor,Electronics,West,USA,3,1169.83,0,3509.49
ORD06053,04-08-2024,CUST4013,Keyboard,Accessories,South,India,4,1375.08,0.2,4400.26
ORD06054,29-08-2023,CUST8100,Smartwatch,Wearables,West,Germany,1,1073.19,0.2,858.55
ORD06055,11-08-2023,CUST2122,Mouse,Accessories,East,Australia,1,673.44,0.2,538.75
ORD06056,03-02-2024,CUST2540,Printer,Office,West,Canada,3,1105.02,0,3315.06
ORD06057,04-07-2024,CUST2738,Keyboard,Accessories,East,India,2,1074,0.15,1825.8
ORD06058,30-05-2023,CUST9690,Camera,Electronics,East,India,2,491.2,0.15,835.04
ORD06059,26-10-2024,CUST4454,Camera,Electronics,West,India,3,475.53,0.2,1141.27
ORD06060,09-08-2023,CUST6166,Keyboard,Accessories,West,Germany,4,191.91,0,767.64
ORD06061,17-07-2024,CUST5540,Headphones,Accessories,East,Canada,3,139.18,0.15,354.91
ORD06062,08-03-2024,CUST9664,Mouse,Accessories,South,India,1,1197.43,0.15,1017.82
ORD06063,19-04-2023,CUST9549,Camera,Electronics,West,India,2,772.84,0.05,1468.4
ORD06064,05-01-2023,CUST2813,Camera,Electronics,West,India,4,574.36,0.2,1837.95
ORD06065,01-03-2024,CUST2050,Headphones,Accessories,East,Australia,1,888.42,0.15,755.16
ORD06066,20-09-2024,CUST9199,Keyboard,Accessories,South,Germany,3,1354.48,0.1,3657.1
ORD06067,21-01-2024,CUST7615,Keyboard,Accessories,South,Canada,1,765.11,0.15,650.34
ORD06068,02-07-2023,CUST5453,Laptop,Electronics,South,India,3,108.7,0.15,277.18
ORD06069,21-06-2024,CUST5877,Laptop,Electronics,South,UK,4,597.96,0.05,2272.25
ORD06070,21-05-2024,CUST7137,Monitor,Electronics,West,India,2,152.54,0.1,274.57
ORD06071,22-06-2023,CUST6247,Tablet,Electronics,West,Canada,2,111.55,0.2,178.48
ORD06072,08-09-2023,CUST3620,Headphones,Accessories,East,USA,2,1057.47,0.05,2009.19
ORD06073,23-04-2023,CUST2729,Keyboard,Accessories,South,Australia,3,845.46,0.2,2029.1
ORD06074,27-08-2024,CUST1464,Tablet,Electronics,South,Australia,2,1088.33,0.15,1850.16
ORD06075,12-06-2023,CUST1294,Headphones,Accessories,North,Canada,3,1081.67,0.2,2596.01
ORD06076,15-07-2024,CUST4380,Smartwatch,Wearables,North,Germany,3,326.72,0.2,784.13
ORD06077,18-09-2023,CUST1194,Keyboard,Accessories,North,India,2,1439.39,0.2,2303.02
ORD06078,03-05-2024,CUST7343,Monitor,Electronics,West,India,2,1470.61,0,2941.22
ORD06079,21-03-2024,CUST9271,Printer,Office,North,Canada,4,650.55,0.15,2211.87
ORD06080,17-03-2024,CUST1930,Camera,Electronics,West,Germany,1,1216.77,0.2,973.42
ORD06081,11-08-2023,CUST5747,Smartwatch,Wearables,East,UK,2,347.74,0.15,591.16
ORD06082,12-09-2024,CUST8116,Headphones,Accessories,East,India,1,1106.54,0.15,940.56
ORD06083,04-10-2023,CUST5350,Camera,Electronics,South,UK,1,1034.06,0,1034.06
ORD06084,11-04-2024,CUST9793,Smartwatch,Wearables,East,USA,4,293.04,0.2,937.73
ORD06085,11-05-2023,CUST9044,Tablet,Electronics,South,UK,3,1010.55,0.15,2576.9
ORD06086,12-02-2023,CUST5970,Headphones,Accessories,East,Canada,3,658.05,0.05,1875.44
ORD06087,17-07-2024,CUST8794,Tablet,Electronics,North,Canada,1,455.49,0.2,364.39
ORD06088,07-08-2023,CUST5861,Keyboard,Accessories,East,UK,3,1038.21,0,3114.63
ORD06089,10-12-2023,CUST7450,Headphones,Accessories,North,Canada,4,1263.37,0.1,4548.13
ORD06090,11-09-2024,CUST5065,Monitor,Electronics,East,India,4,471.54,0,1886.16
ORD06091,20-11-2024,CUST9785,Headphones,Accessories,West,India,2,121.71,0.05,231.25
ORD06092,06-07-2024,CUST1782,Keyboard,Accessories,South,India,3,1016.22,0.05,2896.23
ORD06093,09-08-2024,CUST6597,Camera,Electronics,West,Canada,3,1219.12,0,3657.36
ORD06094,10-08-2024,CUST5355,Laptop,Electronics,South,UK,2,1194.67,0,2389.34
ORD06095,04-04-2023,CUST7055,Monitor,Electronics,South,Australia,1,154.64,0.1,139.18
ORD06096,05-04-2023,CUST1090,Mouse,Accessories,North,USA,4,120.47,0.2,385.5
ORD06097,28-11-2024,CUST6452,Smartphone,Electronics,East,UK,4,861.6,0.05,3274.08
ORD06098,27-04-2024,CUST1188,Laptop,Electronics,South,USA,3,1030.81,0.15,2628.57
ORD06099,24-04-2023,CUST5715,Tablet,Electronics,West,Canada,4,260.22,0.2,832.7
ORD06100,28-07-2023,CUST9664,Mouse,Accessories,West,India,4,908.04,0.1,3268.94
ORD06101,26-09-2024,CUST2712,Smartphone,Electronics,West,Australia,2,1483.99,0,2967.98
ORD06102,20-08-2024,CUST3390,Mouse,Accessories,North,Canada,4,1341.55,0.2,4292.96
ORD06103,05-02-2023,CUST9948,Laptop,Electronics,South,Australia,3,1398.65,0,4195.95
ORD06104,04-08-2023,CUST9093,Camera,Electronics,North,UK,4,480.27,0.1,1728.97
ORD06105,09-05-2024,CUST5042,Tablet,Electronics,West,Canada,3,275.96,0.2,662.3
ORD06106,25-02-2023,CUST8733,Monitor,Electronics,North,Australia,3,195.18,0.05,556.26
ORD06107,18-04-2023,CUST3261,Keyboard,Accessories,East,India,1,281.69,0,281.69
ORD06108,22-06-2023,CUST9296,Mouse,Accessories,East,Canada,3,768.3,0,2304.9
ORD06109,03-10-2024,CUST9884,Laptop,Electronics,North,USA,4,1337.41,0.05,5082.16
ORD06110,10-04-2024,CUST1058,Mouse,Accessories,West,Canada,3,395.44,0.1,1067.69
ORD06111,14-08-2024,CUST5644,Mouse,Accessories,North,India,3,148.25,0.2,355.8
ORD06112,26-01-2024,CUST2196,Keyboard,Accessories,South,India,2,868.48,0.15,1476.42
ORD06113,04-02-2023,CUST2247,Laptop,Electronics,North,UK,2,126.05,0,252.1
ORD06114,08-05-2024,CUST2886,Monitor,Electronics,East,USA,1,957.6,0.1,861.84
ORD06115,04-01-2024,CUST4546,Laptop,Electronics,West,Canada,3,1052.3,0.15,2683.36
ORD06116,11-05-2024,CUST6685,Keyboard,Accessories,North,UK,2,1441.44,0.05,2738.74
ORD06117,31-12-2023,CUST1576,Mouse,Accessories,East,Australia,4,653.11,0.05,2481.82
ORD06118,20-04-2024,CUST1228,Keyboard,Accessories,North,USA,1,981.42,0,981.42
ORD06119,08-01-2024,CUST9660,Laptop,Electronics,East,India,3,331.1,0,993.3
ORD06120,03-07-2023,CUST9028,Keyboard,Accessories,West,USA,4,80.99,0.15,275.37
ORD06121,18-01-2024,CUST4145,Laptop,Electronics,South,Canada,2,792.98,0.05,1506.66
ORD06122,27-01-2024,CUST4781,Smartwatch,Wearables,West,UK,1,427.33,0.1,384.6
ORD06123,05-02-2023,CUST3252,Laptop,Electronics,North,Canada,4,1482.61,0.1,5337.4
ORD06124,20-04-2023,CUST9416,Monitor,Electronics,North,USA,4,535.48,0,2141.92
ORD06125,18-12-2023,CUST4915,Smartphone,Electronics,West,Germany,2,79.13,0.15,134.52
ORD06126,26-12-2024,CUST2677,Smartwatch,Wearables,North,Australia,4,569.66,0.15,1936.84
ORD06127,09-03-2024,CUST5936,Tablet,Electronics,West,India,3,183.96,0,551.88
ORD06128,06-05-2024,CUST4713,Mouse,Accessories,South,USA,2,362.35,0.05,688.46
ORD06129,29-04-2023,CUST2798,Laptop,Electronics,South,Germany,4,1379.4,0.05,5241.72
ORD06130,07-04-2023,CUST8051,Headphones,Accessories,South,UK,3,513.03,0.2,1231.27
ORD06131,29-06-2024,CUST1598,Smartphone,Electronics,West,UK,3,890.3,0.15,2270.26
ORD06132,02-02-2023,CUST8042,Smartwatch,Wearables,North,India,4,1323.54,0.15,4500.04
ORD06133,31-03-2024,CUST6713,Smartphone,Electronics,South,Canada,4,321.53,0,1286.12
ORD06134,26-08-2024,CUST5312,Mouse,Accessories,West,UK,4,935.3,0.1,3367.08
ORD06135,27-09-2024,CUST3056,Keyboard,Accessories,South,Australia,4,187.56,0.15,637.7
ORD06136,15-05-2024,CUST6785,Smartwatch,Wearables,East,Canada,4,1436.84,0,5747.36
ORD06137,26-03-2024,CUST9965,Printer,Office,West,Canada,4,989.26,0.05,3759.19
ORD06138,05-01-2024,CUST6973,Monitor,Electronics,West,Germany,1,327.04,0.05,310.69
ORD06139,07-02-2023,CUST2568,Printer,Office,West,Australia,3,807.31,0.1,2179.74
ORD06140,10-04-2023,CUST4469,Camera,Electronics,South,UK,1,308.54,0.05,293.11
ORD06141,28-04-2023,CUST7564,Headphones,Accessories,East,Germany,2,420.78,0.15,715.33
ORD06142,01-08-2023,CUST5208,Tablet,Electronics,West,Australia,3,772.85,0.2,1854.84
ORD06143,01-11-2024,CUST5106,Smartwatch,Wearables,West,India,1,1275.14,0.1,1147.63
ORD06144,03-07-2024,CUST8302,Camera,Electronics,South,UK,4,1113.53,0.15,3786
ORD06145,12-09-2023,CUST3633,Laptop,Electronics,East,UK,1,1103.66,0.1,993.29
ORD06146,28-07-2023,CUST9458,Smartwatch,Wearables,North,USA,4,222.3,0.1,800.28
ORD06147,20-05-2024,CUST5516,Tablet,Electronics,East,Germany,4,135.92,0.05,516.5
ORD06148,05-04-2023,CUST2513,Monitor,Electronics,South,India,4,981.25,0.1,3532.5
ORD06149,28-08-2024,CUST8005,Printer,Office,South,India,3,51.56,0.15,131.48
ORD06150,09-12-2023,CUST6324,Mouse,Accessories,East,Germany,1,974.56,0.1,877.1
ORD06151,03-07-2024,CUST6161,Printer,Office,West,USA,1,1343.09,0.2,1074.47
ORD06152,12-08-2024,CUST2855,Tablet,Electronics,East,USA,3,1081.58,0.1,2920.27
ORD06153,21-05-2023,CUST4098,Printer,Office,South,Germany,4,412.63,0.2,1320.42
ORD06154,20-10-2023,CUST2777,Laptop,Electronics,West,Australia,3,1147.77,0,3443.31
ORD06155,15-10-2024,CUST6725,Monitor,Electronics,South,Canada,4,410.4,0.15,1395.36
ORD06156,05-12-2024,CUST1837,Mouse,Accessories,East,India,4,531.66,0.1,1913.98
ORD06157,08-11-2024,CUST3733,Printer,Office,East,Australia,3,837.19,0.1,2260.41
ORD06158,21-02-2023,CUST4349,Tablet,Electronics,West,India,3,1349.77,0.2,3239.45
ORD06159,31-05-2024,CUST2261,Printer,Office,West,Germany,3,350.27,0.15,893.19
ORD06160,23-07-2024,CUST5138,Headphones,Accessories,South,UK,2,312,0.1,561.6
ORD06161,02-07-2024,CUST1490,Keyboard,Accessories,South,India,4,765.51,0.1,2755.84
ORD06162,10-04-2024,CUST3217,Mouse,Accessories,West,USA,2,47.52,0.2,76.03
ORD06163,04-10-2024,CUST7166,Keyboard,Accessories,West,USA,4,1449.03,0.1,5216.51
ORD06164,27-08-2023,CUST4198,Smartwatch,Wearables,East,Canada,3,91,0.15,232.05
ORD06165,28-06-2023,CUST5964,Smartwatch,Wearables,North,Germany,2,898.55,0.05,1707.24
ORD06166,10-11-2023,CUST5114,Monitor,Electronics,East,India,3,461.35,0.2,1107.24
ORD06167,18-06-2023,CUST4682,Laptop,Electronics,South,USA,4,505.44,0.15,1718.5
ORD06168,05-09-2023,CUST7864,Monitor,Electronics,East,Canada,2,1093.28,0.05,2077.23
ORD06169,06-12-2024,CUST6952,Laptop,Electronics,East,USA,3,875.74,0.05,2495.86
ORD06170,10-03-2023,CUST8668,Headphones,Accessories,East,Australia,2,855.93,0.2,1369.49
ORD06171,05-12-2024,CUST7640,Camera,Electronics,West,India,1,824.34,0.1,741.91
ORD06172,30-08-2024,CUST8674,Keyboard,Accessories,South,India,4,1459.06,0,5836.24
ORD06173,05-08-2023,CUST5721,Printer,Office,East,UK,4,788.08,0,3152.32
ORD06174,06-04-2023,CUST2918,Mouse,Accessories,East,USA,2,960.41,0.1,1728.74
ORD06175,08-10-2023,CUST8359,Smartwatch,Wearables,North,India,2,699.41,0.1,1258.94
ORD06176,24-07-2024,CUST2552,Laptop,Electronics,East,India,3,1201.76,0,3605.28
ORD06177,23-12-2023,CUST8209,Laptop,Electronics,North,Germany,3,1051.07,0.15,2680.23
ORD06178,04-12-2023,CUST4140,Camera,Electronics,East,Canada,1,195.76,0.05,185.97
ORD06179,21-05-2024,CUST4557,Headphones,Accessories,West,UK,2,256.7,0.05,487.73
ORD06180,29-05-2023,CUST2950,Laptop,Electronics,North,Canada,3,1430.06,0.1,3861.16
ORD06181,17-10-2024,CUST7219,Monitor,Electronics,North,Canada,3,1472.84,0.15,3755.74
ORD06182,28-01-2023,CUST8772,Laptop,Electronics,North,Canada,2,849.41,0.1,1528.94
ORD06183,31-01-2023,CUST8394,Camera,Electronics,North,Germany,1,389.34,0,389.34
ORD06184,24-01-2024,CUST8087,Smartphone,Electronics,West,India,2,1289.5,0.15,2192.15
ORD06185,25-08-2024,CUST2029,Camera,Electronics,South,Germany,1,1210.57,0.1,1089.51
ORD06186,03-02-2024,CUST2305,Mouse,Accessories,West,Germany,1,1032.5,0.15,877.62
ORD06187,02-08-2024,CUST1815,Mouse,Accessories,South,Germany,3,111.01,0.15,283.08
ORD06188,07-10-2024,CUST3037,Tablet,Electronics,East,Germany,2,1106.02,0.2,1769.63
ORD06189,07-01-2023,CUST2436,Camera,Electronics,North,Australia,3,1428.37,0,4285.11
ORD06190,16-08-2023,CUST5843,Smartphone,Electronics,South,UK,2,627.9,0.1,1130.22
ORD06191,14-10-2023,CUST6047,Smartphone,Electronics,West,USA,2,536.11,0,1072.22
ORD06192,28-08-2023,CUST9019,Camera,Electronics,South,Canada,3,1443.53,0.05,4114.06
ORD06193,11-02-2023,CUST1644,Headphones,Accessories,East,Germany,2,1234.55,0.1,2222.19
ORD06194,13-12-2023,CUST4584,Camera,Electronics,East,Australia,1,145.28,0.15,123.49
ORD06195,02-02-2023,CUST7238,Mouse,Accessories,West,Australia,2,69.54,0.15,118.22
ORD06196,30-01-2023,CUST7409,Laptop,Electronics,South,Germany,4,62.97,0.05,239.29
ORD06197,17-02-2024,CUST1413,Mouse,Accessories,West,UK,3,822.85,0.2,1974.84
ORD06198,22-01-2023,CUST7148,Camera,Electronics,East,USA,2,670.55,0,1341.1
ORD06199,19-05-2023,CUST3719,Headphones,Accessories,East,UK,3,1412.43,0.1,3813.56
ORD06200,29-07-2024,CUST6543,Tablet,Electronics,West,Canada,3,1255.54,0.2,3013.3
ORD06201,22-10-2023,CUST2360,Monitor,Electronics,East,Canada,4,111.98,0.05,425.52
ORD06202,05-05-2023,CUST1205,Laptop,Electronics,North,India,1,1148.58,0.1,1033.72
ORD06203,12-08-2024,CUST9814,Camera,Electronics,South,Australia,3,259.92,0.15,662.8
ORD06204,19-07-2024,CUST8547,Printer,Office,South,Canada,2,471.51,0.2,754.42
ORD06205,29-05-2023,CUST5734,Headphones,Accessories,West,Australia,4,1008.15,0.2,3226.08
ORD06206,29-11-2023,CUST3335,Smartwatch,Wearables,South,USA,2,951.44,0.2,1522.3
ORD06207,18-02-2023,CUST1160,Camera,Electronics,West,India,4,804.75,0.1,2897.1
ORD06208,30-12-2023,CUST3522,Printer,Office,South,Canada,4,1125.3,0.15,3826.02
ORD06209,11-08-2024,CUST2520,Headphones,Accessories,West,UK,3,1307.58,0.15,3334.33
ORD06210,15-05-2024,CUST5721,Smartwatch,Wearables,South,Australia,3,191.71,0.2,460.1
ORD06211,12-11-2024,CUST8265,Smartphone,Electronics,East,Australia,2,863.87,0.15,1468.58
ORD06212,09-12-2023,CUST9099,Headphones,Accessories,East,UK,1,1336.64,0.05,1269.81
ORD06213,12-10-2023,CUST6379,Keyboard,Accessories,North,USA,2,478.27,0.15,813.06
ORD06214,19-07-2023,CUST7996,Smartwatch,Wearables,South,UK,3,429,0,1287
ORD06215,28-10-2024,CUST4493,Mouse,Accessories,West,USA,4,678.07,0.15,2305.44
ORD06216,23-01-2024,CUST2662,Headphones,Accessories,East,Canada,1,444.91,0.05,422.66
ORD06217,13-07-2024,CUST9749,Camera,Electronics,West,USA,3,1423.94,0.2,3417.46
ORD06218,14-06-2024,CUST6048,Smartwatch,Wearables,North,Australia,2,873.27,0.15,1484.56
ORD06219,26-08-2024,CUST4992,Tablet,Electronics,West,Australia,3,423.41,0.05,1206.72
ORD06220,12-09-2024,CUST1939,Printer,Office,South,Germany,3,1164.95,0.2,2795.88
ORD06221,25-02-2023,CUST5989,Smartwatch,Wearables,East,Canada,3,1250.95,0.05,3565.21
ORD06222,29-12-2024,CUST9422,Monitor,Electronics,West,Australia,1,533.63,0.2,426.9
ORD06223,09-03-2024,CUST5304,Headphones,Accessories,South,USA,4,1371,0,5484
ORD06224,29-01-2024,CUST8763,Printer,Office,West,UK,1,1245.09,0.2,996.07
ORD06225,03-08-2023,CUST3074,Laptop,Electronics,East,India,1,360.44,0.15,306.37
ORD06226,01-08-2024,CUST1122,Smartphone,Electronics,North,Germany,2,361.92,0,723.84
ORD06227,04-12-2023,CUST1990,Smartwatch,Wearables,West,USA,1,483.28,0.15,410.79
ORD06228,12-11-2024,CUST5709,Headphones,Accessories,North,Germany,1,524.5,0,524.5
ORD06229,06-06-2023,CUST1871,Tablet,Electronics,North,UK,2,58.29,0.1,104.92
ORD06230,31-03-2024,CUST4403,Headphones,Accessories,West,India,1,889.62,0.1,800.66
ORD06231,01-06-2023,CUST4207,Laptop,Electronics,East,Germany,2,125.99,0.1,226.78
ORD06232,04-02-2024,CUST5302,Headphones,Accessories,East,India,3,887.38,0.1,2395.93
ORD06233,16-09-2023,CUST1453,Tablet,Electronics,East,USA,1,1471.71,0.1,1324.54
ORD06234,30-08-2023,CUST6136,Camera,Electronics,East,UK,3,1195.01,0.1,3226.53
ORD06235,07-11-2023,CUST7254,Monitor,Electronics,West,UK,1,854.76,0.1,769.28
ORD06236,09-02-2023,CUST6241,Tablet,Electronics,North,Canada,4,495.29,0,1981.16
ORD06237,02-06-2024,CUST1091,Smartwatch,Wearables,West,Australia,2,916.03,0,1832.06
ORD06238,30-08-2024,CUST1602,Smartwatch,Wearables,East,USA,1,304.3,0,304.3
ORD06239,16-12-2023,CUST9832,Keyboard,Accessories,East,Canada,4,682.37,0.1,2456.53
